f,k0,x,y,Re_U,Im_U
400,7.3919827143289254,1,0,1.0184164823789741,-1.1149411151088766
400,7.3919827143289254,1,0.019999999999999976,1.0110131046470099,-1.1087600340889856
400,7.3919827143289254,1,0.039999999999999952,0.9897563034775213,-1.0895722556439551
400,7.3919827143289254,1,0.059999999999999915,0.95401135106193224,-1.0583004567879775
400,7.3919827143289254,1,0.079999999999999877,0.90502895487132884,-1.0145641227472937
400,7.3919827143289254,1,0.099999999999999839,0.84255170457403172,-0.95951330470964735
400,7.3919827143289254,1,0.1199999999999998,0.76798191370426894,-0.89317703283688687
400,7.3919827143289254,1,0.13999999999999974,0.68146709319142962,-0.8167918066439297
400,7.3919827143289254,1,0.1599999999999997,0.58456611971483152,-0.73072538830454714
400,7.3919827143289254,1,0.17999999999999966,0.47780345032475302,-0.63634292146731919
400,7.3919827143289254,1,0.19999999999999959,0.36281684805989944,-0.53430329281086564
400,7.3919827143289254,1,0.21999999999999953,0.24047010143163342,-0.42604705609021248
400,7.3919827143289254,1,0.23999999999999949,0.11242827002825295,-0.31249744041252658
400,7.3919827143289254,1,0.25999999999999951,-0.020156237536591837,-0.19509353408585534
400,7.3919827143289254,1,0.27999999999999953,-0.15565651333103114,-0.074999894100815506
400,7.3919827143289254,1,0.29999999999999949,-0.29268285825628354,0.046426139982360178
400,7.3919827143289254,1,0.31999999999999951,-0.42971868093967097,0.16781089571631833
400,7.3919827143289254,1,0.33999999999999952,-0.56520292357918966,0.28795636165463878
400,7.3919827143289254,1,0.3599999999999996,-0.69778102101395745,0.40532589970475758
400,7.3919827143289254,1,0.37999999999999956,-0.8258012694036625,0.51893528583117887
400,7.3919827143289254,1,0.39999999999999958,-0.94813586185094678,0.62716446853561059
400,7.3919827143289254,1,0.41999999999999965,-1.0630920871186806,0.72927085609305919
400,7.3919827143289254,1,0.43999999999999972,-1.1698381461213136,0.82362350566822484
400,7.3919827143289254,1,0.45999999999999974,-1.2667047540222101,0.90977138425812298
400,7.3919827143289254,1,0.47999999999999982,-1.3532075992116028,0.98612543467984493
400,7.3919827143289254,1,0.49999999999999978,-1.4277492141454626,1.0525305029671703
400,7.3919827143289254,1,0.5199999999999998,-1.4902172843277315,1.1075430195528611
400,7.3919827143289254,1,0.53999999999999981,-1.539173287512722,1.1513421238082577
400,7.3919827143289254,1,0.55999999999999994,-1.5749075799163417,1.1826009669366613
